full_name,Position,TEAM,GP,MIN,PTS,FG_PCT,FG3_PCT,FT_PCT,AST,BLK,STL,REB,TOV,Salary,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,GS,LEAGUE_ID,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,SCHOOL_NAME,SEASON_ID,TEAM_ID,Team_ID,id,first_name,last_name,is_active,PlayerID,Status,TeamID,Team,Jersey,PositionCategory,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
Cheick Diallo,PF,PHX,44,467,211,0.65,0.5,0.865,22,12,10,127,30,1678854,99,2,1,137,89,37,32,2,0,28,,54,23,1627767,,2019-20,1610612756,,1627767,Cheick,Diallo,TRUE,20001698,Active,29,PHO,14,F,Cheick,Diallo,80,219,1996-09-13T00:00:00,Kayes,Mali,,,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001698.png,2,74cddaf3-0435-4adb-83fe-d44ae35e7e4b,2637,3895,200794,887902,766769,,Scrambled,Scrambled,,Scrambled,66091,887902,5664,Cheick Diallo,Cheick Diallo,Cheick Diallo,SF,1,20000029,Cheick Diallo,887902,4587183,http://cdn.usatsimg.com/api/download/?imageID=13714781,http://cdn.usatsimg.com/api/download/?imageID=13714790,2019-11-26T10:21:51,2019-11-26T10:22:21,1627767
Cheick Diallo,PF,PHX,44,467,211,0.65,0.5,0.865,22,12,10,127,30,1678854,99,2,1,137,89,37,32,2,0,28,,54,23,1627767,,2019-20,1610612756,,1627767,Cheick,Diallo,TRUE,20001698,Active,29,PHO,14,F,Cheick,Diallo,80,219,1996-09-13T00:00:00,Kayes,Mali,,,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001698.png,2,74cddaf3-0435-4adb-83fe-d44ae35e7e4b,2637,3895,200794,887902,766769,,Scrambled,Scrambled,,Scrambled,66091,887902,5664,Cheick Diallo,Cheick Diallo,Cheick Diallo,SF,1,20000029,Cheick Diallo,887902,4587183,http://cdn.usatsimg.com/api/download/?imageID=13714781,http://cdn.usatsimg.com/api/download/?imageID=13714790,2019-11-26T10:21:51,2019-11-26T10:22:21,1627767
Hamidou Diallo,SG,OKC,38,699,233,0.452,0.2,0.622,22,8,28,122,37,1416852,93,35,7,219,99,45,28,3,0,29,,82,21,1628977,,2019-20,1610612760,,1628977,Hamidou,Diallo,TRUE,20001822,Active,18,OKC,6,G,Hamidou,Diallo,77,202,1998-07-31T00:00:00,,,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0,417c9fe2-15ee-48b7-9d8b-a151146fff42,2798,4390,201175,970444,779863,,Scrambled,Scrambled,,Scrambled,84699,970444,6056,Hamidou Diallo,Hamidou Diallo,Hamidou Diallo,SG,1,20000018,Hamidou Diallo,970444,4586882,http://cdn.usatsimg.com/api/download/?imageID=13477303,http://cdn.usatsimg.com/api/download/?imageID=13514553,2019-10-09T17:16:12,2019-10-14T09:48:30,1628977
Hamidou Diallo,SG,OKC,38,699,233,0.452,0.2,0.622,22,8,28,122,37,1416852,93,35,7,219,99,45,28,3,0,29,,82,21,1628977,,2019-20,1610612760,,1628977,Hamidou,Diallo,TRUE,20001822,Active,18,OKC,6,G,Hamidou,Diallo,77,202,1998-07-31T00:00:00,,,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0,417c9fe2-15ee-48b7-9d8b-a151146fff42,2798,4390,201175,970444,779863,,Scrambled,Scrambled,,Scrambled,84699,970444,6056,Hamidou Diallo,Hamidou Diallo,Hamidou Diallo,SG,1,20000018,Hamidou Diallo,970444,4586882,http://cdn.usatsimg.com/api/download/?imageID=13477303,http://cdn.usatsimg.com/api/download/?imageID=13514553,2019-10-09T17:16:12,2019-10-14T09:48:30,1628977
Gorgui Dieng,C,MIN,46,778,341,0.448,0.383,0.797,58,42,37,256,44,16229213,183,120,46,277,124,59,47,17,0,73,,89,30,203476,,2019-20,1610612750,,203476,Gorgui,Dieng,TRUE,20000800,Active,21,MEM,14,C,Gorgui,Dieng,82,252,1990-01-18T00:00:00,Kebemer,Senegal,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000800.png,5,fd9448f0-99a2-4169-addf-235e14acf9f9,2136,3446,200131,553158,747605,3223,Scrambled,Scrambled,,Scrambled,15771,553158,5191,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,C,1,20000021,Gorgui Dieng,553158,4586944,http://cdn.usatsimg.com/api/download/?imageID=13477255,http://cdn.usatsimg.com/api/download/?imageID=13514650,2019-10-09T17:16:12,2019-10-14T09:51:40,203476
Gorgui Dieng,C,MEM,12,234,87,0.515,0.227,0.583,13,14,11,80,11,16229213,66,22,5,66,34,24,14,0,0,14,,23,30,203476,,2019-20,1610612763,,203476,Gorgui,Dieng,TRUE,20000800,Active,21,MEM,14,C,Gorgui,Dieng,82,252,1990-01-18T00:00:00,Kebemer,Senegal,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000800.png,5,fd9448f0-99a2-4169-addf-235e14acf9f9,2136,3446,200131,553158,747605,3223,Scrambled,Scrambled,,Scrambled,15771,553158,5191,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,C,1,20000021,Gorgui Dieng,553158,4586944,http://cdn.usatsimg.com/api/download/?imageID=13477255,http://cdn.usatsimg.com/api/download/?imageID=13514650,2019-10-09T17:16:12,2019-10-14T09:51:40,203476
Gorgui Dieng,C,TOT,58,1012,428,0.461,0.359,0.735,71,56,48,336,55,16229213,249,142,51,343,158,83,61,17,0,87,,112,30,203476,,2019-20,0,,203476,Gorgui,Dieng,TRUE,20000800,Active,21,MEM,14,C,Gorgui,Dieng,82,252,1990-01-18T00:00:00,Kebemer,Senegal,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000800.png,5,fd9448f0-99a2-4169-addf-235e14acf9f9,2136,3446,200131,553158,747605,3223,Scrambled,Scrambled,,Scrambled,15771,553158,5191,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,C,1,20000021,Gorgui Dieng,553158,4586944,http://cdn.usatsimg.com/api/download/?imageID=13477255,http://cdn.usatsimg.com/api/download/?imageID=13514650,2019-10-09T17:16:12,2019-10-14T09:51:40,203476
Gorgui Dieng,C,MIN,46,778,341,0.448,0.383,0.797,58,42,37,256,44,16229213,183,120,46,277,124,59,47,17,0,73,,89,30,203476,,2019-20,1610612750,,203476,Gorgui,Dieng,TRUE,20000800,Active,21,MEM,14,C,Gorgui,Dieng,82,252,1990-01-18T00:00:00,Kebemer,Senegal,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000800.png,5,fd9448f0-99a2-4169-addf-235e14acf9f9,2136,3446,200131,553158,747605,3223,Scrambled,Scrambled,,Scrambled,15771,553158,5191,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,C,1,20000021,Gorgui Dieng,553158,4586944,http://cdn.usatsimg.com/api/download/?imageID=13477255,http://cdn.usatsimg.com/api/download/?imageID=13514650,2019-10-09T17:16:12,2019-10-14T09:51:40,203476
Gorgui Dieng,C,MEM,12,234,87,0.515,0.227,0.583,13,14,11,80,11,16229213,66,22,5,66,34,24,14,0,0,14,,23,30,203476,,2019-20,1610612763,,203476,Gorgui,Dieng,TRUE,20000800,Active,21,MEM,14,C,Gorgui,Dieng,82,252,1990-01-18T00:00:00,Kebemer,Senegal,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000800.png,5,fd9448f0-99a2-4169-addf-235e14acf9f9,2136,3446,200131,553158,747605,3223,Scrambled,Scrambled,,Scrambled,15771,553158,5191,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,C,1,20000021,Gorgui Dieng,553158,4586944,http://cdn.usatsimg.com/api/download/?imageID=13477255,http://cdn.usatsimg.com/api/download/?imageID=13514650,2019-10-09T17:16:12,2019-10-14T09:51:40,203476
Gorgui Dieng,C,TOT,58,1012,428,0.461,0.359,0.735,71,56,48,336,55,16229213,249,142,51,343,158,83,61,17,0,87,,112,30,203476,,2019-20,0,,203476,Gorgui,Dieng,TRUE,20000800,Active,21,MEM,14,C,Gorgui,Dieng,82,252,1990-01-18T00:00:00,Kebemer,Senegal,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000800.png,5,fd9448f0-99a2-4169-addf-235e14acf9f9,2136,3446,200131,553158,747605,3223,Scrambled,Scrambled,,Scrambled,15771,553158,5191,Gorgui Dieng,Gorgui Dieng,Gorgui Dieng,C,1,20000021,Gorgui Dieng,553158,4586944,http://cdn.usatsimg.com/api/download/?imageID=13477255,http://cdn.usatsimg.com/api/download/?imageID=13514650,2019-10-09T17:16:12,2019-10-14T09:51:40,203476
Spencer Dinwiddie,PG,BKN,64,1994,1318,0.415,0.308,0.778,432,21,40,221,174,10605600,189,400,123,1021,424,446,347,49,0,32,,180,26,203915,,2019-20,1610612751,,203915,Spencer,Dinwiddie,TRUE,20000816,Active,8,BKN,26,G,Spencer,Dinwiddie,77,215,1993-04-06T00:00:00,Los Angeles,California,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000816.png,4,8426ab40-888d-4f89-976c-cd9e23717653,2398,3616,200520,602411,749704,3710,Scrambled,Scrambled,,Scrambled,15542,602411,5349,Spencer Dinwiddie,Spencer Dinwiddie,Spencer Dinwiddie,PG,0,20000008,Spencer Dinwiddie,602411,4588128,http://cdn.usatsimg.com/api/download/?imageID=13714800,http://cdn.usatsimg.com/api/download/?imageID=13714813,2019-11-26T10:22:40,2019-11-26T10:22:56,203915
Spencer Dinwiddie,PG,BKN,64,1994,1318,0.415,0.308,0.778,432,21,40,221,174,10605600,189,400,123,1021,424,446,347,49,0,32,,180,26,203915,,2019-20,1610612751,,203915,Spencer,Dinwiddie,TRUE,20000816,Active,8,BKN,26,G,Spencer,Dinwiddie,77,215,1993-04-06T00:00:00,Los Angeles,California,,,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000816.png,4,8426ab40-888d-4f89-976c-cd9e23717653,2398,3616,200520,602411,749704,3710,Scrambled,Scrambled,,Scrambled,15542,602411,5349,Spencer Dinwiddie,Spencer Dinwiddie,Spencer Dinwiddie,PG,0,20000008,Spencer Dinwiddie,602411,4588128,http://cdn.usatsimg.com/api/download/?imageID=13714800,http://cdn.usatsimg.com/api/download/?imageID=13714813,2019-11-26T10:22:40,2019-11-26T10:22:56,203915
Luka Doncic,PG,DAL,54,1799,1549,0.461,0.318,0.752,470,10,59,502,227,7683360,433,491,156,1111,512,491,369,54,0,69,,134,21,1629029,,2019-20,1610612742,,1629029,Luka,Doncic,TRUE,20001984,Active,25,DAL,77,G,Luka,Doncic,79,230,1999-02-28T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001984.png,0,d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,2896,4396,201140,1121277,785204,,Scrambled,Scrambled,,Scrambled,84669,1121277,6014,Luka Doncic,Luka Doncic,Luka Doncic,PG,0,20000025,Luka Doncic,1121277,4587142,http://cdn.usatsimg.com/api/download/?imageID=13477325,http://cdn.usatsimg.com/api/download/?imageID=13514741,2019-10-09T17:16:12,2019-10-14T09:54:31,1629029
Luka Doncic,PG,DAL,54,1799,1549,0.461,0.318,0.752,470,10,59,502,227,7683360,433,491,156,1111,512,491,369,54,0,69,,134,21,1629029,,2019-20,1610612742,,1629029,Luka,Doncic,TRUE,20001984,Active,25,DAL,77,G,Luka,Doncic,79,230,1999-02-28T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001984.png,0,d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,2896,4396,201140,1121277,785204,,Scrambled,Scrambled,,Scrambled,84669,1121277,6014,Luka Doncic,Luka Doncic,Luka Doncic,PG,0,20000025,Luka Doncic,1121277,4587142,http://cdn.usatsimg.com/api/download/?imageID=13477325,http://cdn.usatsimg.com/api/download/?imageID=13514741,2019-10-09T17:16:12,2019-10-14T09:54:31,1629029
Luka Doncic,PG,LBN,1,18,8,0.5,0.4,0,4,0,1,1,0,7683360,1,5,2,6,3,0,0,1,0,0,,0,21,1629029,,2019-20,1610616834,,1629029,Luka,Doncic,TRUE,20001984,Active,25,DAL,77,G,Luka,Doncic,79,230,1999-02-28T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001984.png,0,d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,2896,4396,201140,1121277,785204,,Scrambled,Scrambled,,Scrambled,84669,1121277,6014,Luka Doncic,Luka Doncic,Luka Doncic,PG,0,20000025,Luka Doncic,1121277,4587142,http://cdn.usatsimg.com/api/download/?imageID=13477325,http://cdn.usatsimg.com/api/download/?imageID=13514741,2019-10-09T17:16:12,2019-10-14T09:54:31,1629029
Luguentz Dort,PG,OKC,29,637,180,0.414,0.301,0.778,21,2,23,54,15,,39,73,22,157,65,36,28,21,0,15,,78,20,1629652,,2019-20,1610612760,,1629652,Luguentz,Dort,TRUE,20002339,Active,18,OKC,5,G,Luguentz,Dort,75,215,,,,,,Arizona State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002339.png,0,3f7e2350-e208-4791-98c2-684b53bb5a9a,,4808,201300,1134693,785235,,Scrambled,Scrambled,,Scrambled,111273,1134693,6254,Luguentz Dort,Luguentz Dort,Luguentz Dort,SF,0,20000018,Luguentz Dort,1134693,4586884,http://cdn.usatsimg.com/api/download/?imageID=13477230,http://cdn.usatsimg.com/api/download/?imageID=13514539,2019-10-09T17:16:12,2019-10-14T09:48:08,1629652
Luguentz Dort,PG,OKC,29,637,180,0.414,0.301,0.778,21,2,23,54,15,,39,73,22,157,65,36,28,21,0,15,,78,20,1629652,,2019-20,1610612760,,1629652,Luguentz,Dort,TRUE,20002339,Active,18,OKC,5,G,Luguentz,Dort,75,215,,,,,,Arizona State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002339.png,0,3f7e2350-e208-4791-98c2-684b53bb5a9a,,4808,201300,1134693,785235,,Scrambled,Scrambled,,Scrambled,111273,1134693,6254,Luguentz Dort,Luguentz Dort,Luguentz Dort,SF,0,20000018,Luguentz Dort,1134693,4586884,http://cdn.usatsimg.com/api/download/?imageID=13477230,http://cdn.usatsimg.com/api/download/?imageID=13514539,2019-10-09T17:16:12,2019-10-14T09:48:08,1629652
Damyean Dotson,SG,NYK,48,836,321,0.414,0.362,0.667,57,4,23,91,21,1618520,81,163,59,290,120,33,22,0,0,10,,44,25,1628422,,2019-20,1610612752,,1628422,Damyean,Dotson,TRUE,20001863,Active,6,NY,21,G,Damyean,Dotson,77,210,1994-05-06T00:00:00,,,,,Houston,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001863.png,1,2226ff79-37ff-4b63-baeb-13df74890454,2833,4198,200980,697146,751628,,Scrambled,Scrambled,,Scrambled,23676,697146,5857,Damyean Dotson,Damyean Dotson,Damyean Dotson,SG,1,20000006,Damyean Dotson,697146,4588211,http://cdn.usatsimg.com/api/download/?imageID=13458741,http://cdn.usatsimg.com/api/download/?imageID=13515069,2019-10-09T17:16:12,2019-10-14T10:07:46,1628422
Damyean Dotson,SG,NYK,48,836,321,0.414,0.362,0.667,57,4,23,91,21,1618520,81,163,59,290,120,33,22,0,0,10,,44,25,1628422,,2019-20,1610612752,,1628422,Damyean,Dotson,TRUE,20001863,Active,6,NY,21,G,Damyean,Dotson,77,210,1994-05-06T00:00:00,,,,,Houston,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001863.png,1,2226ff79-37ff-4b63-baeb-13df74890454,2833,4198,200980,697146,751628,,Scrambled,Scrambled,,Scrambled,23676,697146,5857,Damyean Dotson,Damyean Dotson,Damyean Dotson,SG,1,20000006,Damyean Dotson,697146,4588211,http://cdn.usatsimg.com/api/download/?imageID=13458741,http://cdn.usatsimg.com/api/download/?imageID=13515069,2019-10-09T17:16:12,2019-10-14T10:07:46,1628422
Sekou Doumbouya,PF,DET,38,754,243,0.39,0.286,0.674,19,8,20,118,35,3285120,98,98,28,236,92,46,31,19,0,20,,80,19,1629635,,2019-20,1610612765,,1629635,Sekou,Doumbouya,TRUE,20002281,Active,14,DET,45,F,Sekou,Doumbouya,80,230,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002281.png,0,6b3a8820-815b-4a0a-9bc7-aede02d8d4ba,3136,4784,201285,1172131,790576,,Scrambled,Scrambled,,Scrambled,110639,1172131,6203,Sekou Doumbouya,Sekou Doumbouya,Sekou Doumbouya,PF,1,20000014,Sekou Doumbouya,1172131,4587792,http://cdn.usatsimg.com/api/download/?imageID=13477223,http://cdn.usatsimg.com/api/download/?imageID=13514535,2019-10-09T17:16:12,2019-10-14T09:47:56,1629635
Sekou Doumbouya,PF,DET,38,754,243,0.39,0.286,0.674,19,8,20,118,35,3285120,98,98,28,236,92,46,31,19,0,20,,80,19,1629635,,2019-20,1610612765,,1629635,Sekou,Doumbouya,TRUE,20002281,Active,14,DET,45,F,Sekou,Doumbouya,80,230,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002281.png,0,6b3a8820-815b-4a0a-9bc7-aede02d8d4ba,3136,4784,201285,1172131,790576,,Scrambled,Scrambled,,Scrambled,110639,1172131,6203,Sekou Doumbouya,Sekou Doumbouya,Sekou Doumbouya,PF,1,20000014,Sekou Doumbouya,1172131,4587792,http://cdn.usatsimg.com/api/download/?imageID=13477223,http://cdn.usatsimg.com/api/download/?imageID=13514535,2019-10-09T17:16:12,2019-10-14T09:47:56,1629635
PJ Dozier,PG,DEN,21,234,86,0.396,0.25,0.636,29,5,7,30,11,,25,28,7,91,36,11,7,0,0,5,,27,23,1628408,,2019-20,1610612743,,1628408,PJ,Dozier,TRUE,20001885,Active,20,DEN,35,G,P.J.,Dozier,78,205,1996-10-25T00:00:00,,,,,South Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001885.png,1,ee06e9d2-98bf-487d-96a5-4954c25b75ef,,4127,201052,886448,767053,,Scrambled,Scrambled,,Scrambled,66196,886448,5886,PJ Dozier,PJ Dozier,PJ Dozier,PG,1,20000020,PJ Dozier,886448,4586833,http://cdn.usatsimg.com/api/download/?imageID=13454639,http://cdn.usatsimg.com/api/download/?imageID=13514727,2019-10-03T13:02:37,2019-10-14T09:54:01,1628408
PJ Dozier,PG,DEN,21,234,86,0.396,0.25,0.636,29,5,7,30,11,,25,28,7,91,36,11,7,0,0,5,,27,23,1628408,,2019-20,1610612743,,1628408,PJ,Dozier,TRUE,20001885,Active,20,DEN,35,G,P.J.,Dozier,78,205,1996-10-25T00:00:00,,,,,South Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001885.png,1,ee06e9d2-98bf-487d-96a5-4954c25b75ef,,4127,201052,886448,767053,,Scrambled,Scrambled,,Scrambled,66196,886448,5886,PJ Dozier,PJ Dozier,PJ Dozier,PG,1,20000020,PJ Dozier,886448,4586833,http://cdn.usatsimg.com/api/download/?imageID=13454639,http://cdn.usatsimg.com/api/download/?imageID=13514727,2019-10-03T13:02:37,2019-10-14T09:54:01,1628408
Goran Dragic,PG,MIA,54,1531,868,0.437,0.377,0.769,273,8,31,166,133,19217900,140,313,118,663,290,221,170,1,0,26,,105,33,201609,,2019-20,1610612748,,201609,Goran,Dragic,TRUE,20000849,Active,4,MIA,7,G,Goran,Dragic,75,190,1986-05-06T00:00:00,Ljubljana,Yugoslavia,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000849.png,10,fea7b92a-0124-4775-8747-e4828f0dab8b,1538,2955,200563,456456,739856,766,Scrambled,Scrambled,,Scrambled,9673,456456,4507,Goran Dragic,Goran Dragic,Goran Dragic,PG,1,20000004,Goran Dragic,456456,4587435,http://cdn.usatsimg.com/api/download/?imageID=13458742,http://cdn.usatsimg.com/api/download/?imageID=13515038,2019-10-09T17:16:12,2019-10-14T10:06:23,201609
Goran Dragic,PG,MIA,54,1531,868,0.437,0.377,0.769,273,8,31,166,133,19217900,140,313,118,663,290,221,170,1,0,26,,105,33,201609,,2019-20,1610612748,,201609,Goran,Dragic,TRUE,20000849,Active,4,MIA,7,G,Goran,Dragic,75,190,1986-05-06T00:00:00,Ljubljana,Yugoslavia,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000849.png,10,fea7b92a-0124-4775-8747-e4828f0dab8b,1538,2955,200563,456456,739856,766,Scrambled,Scrambled,,Scrambled,9673,456456,4507,Goran Dragic,Goran Dragic,Goran Dragic,PG,1,20000004,Goran Dragic,456456,4587435,http://cdn.usatsimg.com/api/download/?imageID=13458742,http://cdn.usatsimg.com/api/download/?imageID=13515038,2019-10-09T17:16:12,2019-10-14T10:06:23,201609
Andre Drummond,C,DET,49,1654,870,0.53,0.048,0.584,138,82,97,775,174,27093019,549,21,1,679,360,255,149,48,0,226,,176,26,203083,,2019-20,1610612765,,203083,Andre,Drummond,TRUE,20000810,Active,12,CLE,3,C,Andre,Drummond,82,279,1993-08-10T00:00:00,Mount Vernon,New York,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000810.png,6,440b769d-2b8b-477f-80d7-cb21d83c0d52,1965,3300,200066,614746,750031,3411,Scrambled,Scrambled,,Scrambled,15557,614746,5015,Andre Drummond,Andre Drummond,Andre Drummond,C,0,20000012,Andre Drummond,614746,4587863,http://cdn.usatsimg.com/api/download/?imageID=13477213,http://cdn.usatsimg.com/api/download/?imageID=13514511,2019-10-09T17:16:12,2019-10-14T09:47:06,203083
Andre Drummond,C,CLE,8,225,140,0.552,0.286,0.513,14,11,12,89,29,27093019,65,14,4,105,58,39,20,8,0,24,,25,26,203083,,2019-20,1610612739,,203083,Andre,Drummond,TRUE,20000810,Active,12,CLE,3,C,Andre,Drummond,82,279,1993-08-10T00:00:00,Mount Vernon,New York,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000810.png,6,440b769d-2b8b-477f-80d7-cb21d83c0d52,1965,3300,200066,614746,750031,3411,Scrambled,Scrambled,,Scrambled,15557,614746,5015,Andre Drummond,Andre Drummond,Andre Drummond,C,0,20000012,Andre Drummond,614746,4587863,http://cdn.usatsimg.com/api/download/?imageID=13477213,http://cdn.usatsimg.com/api/download/?imageID=13514511,2019-10-09T17:16:12,2019-10-14T09:47:06,203083
Andre Drummond,C,TOT,57,1878,1010,0.533,0.143,0.575,152,93,109,864,203,27093019,614,35,5,784,418,294,169,56,0,250,,201,26,203083,,2019-20,0,,203083,Andre,Drummond,TRUE,20000810,Active,12,CLE,3,C,Andre,Drummond,82,279,1993-08-10T00:00:00,Mount Vernon,New York,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000810.png,6,440b769d-2b8b-477f-80d7-cb21d83c0d52,1965,3300,200066,614746,750031,3411,Scrambled,Scrambled,,Scrambled,15557,614746,5015,Andre Drummond,Andre Drummond,Andre Drummond,C,0,20000012,Andre Drummond,614746,4587863,http://cdn.usatsimg.com/api/download/?imageID=13477213,http://cdn.usatsimg.com/api/download/?imageID=13514511,2019-10-09T17:16:12,2019-10-14T09:47:06,203083
Andre Drummond,C,DET,49,1654,870,0.53,0.048,0.584,138,82,97,775,174,27093019,549,21,1,679,360,255,149,48,0,226,,176,26,203083,,2019-20,1610612765,,203083,Andre,Drummond,TRUE,20000810,Active,12,CLE,3,C,Andre,Drummond,82,279,1993-08-10T00:00:00,Mount Vernon,New York,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000810.png,6,440b769d-2b8b-477f-80d7-cb21d83c0d52,1965,3300,200066,614746,750031,3411,Scrambled,Scrambled,,Scrambled,15557,614746,5015,Andre Drummond,Andre Drummond,Andre Drummond,C,0,20000012,Andre Drummond,614746,4587863,http://cdn.usatsimg.com/api/download/?imageID=13477213,http://cdn.usatsimg.com/api/download/?imageID=13514511,2019-10-09T17:16:12,2019-10-14T09:47:06,203083
Andre Drummond,C,CLE,8,225,140,0.552,0.286,0.513,14,11,12,89,29,27093019,65,14,4,105,58,39,20,8,0,24,,25,26,203083,,2019-20,1610612739,,203083,Andre,Drummond,TRUE,20000810,Active,12,CLE,3,C,Andre,Drummond,82,279,1993-08-10T00:00:00,Mount Vernon,New York,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000810.png,6,440b769d-2b8b-477f-80d7-cb21d83c0d52,1965,3300,200066,614746,750031,3411,Scrambled,Scrambled,,Scrambled,15557,614746,5015,Andre Drummond,Andre Drummond,Andre Drummond,C,0,20000012,Andre Drummond,614746,4587863,http://cdn.usatsimg.com/api/download/?imageID=13477213,http://cdn.usatsimg.com/api/download/?imageID=13514511,2019-10-09T17:16:12,2019-10-14T09:47:06,203083
Andre Drummond,C,TOT,57,1878,1010,0.533,0.143,0.575,152,93,109,864,203,27093019,614,35,5,784,418,294,169,56,0,250,,201,26,203083,,2019-20,0,,203083,Andre,Drummond,TRUE,20000810,Active,12,CLE,3,C,Andre,Drummond,82,279,1993-08-10T00:00:00,Mount Vernon,New York,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000810.png,6,440b769d-2b8b-477f-80d7-cb21d83c0d52,1965,3300,200066,614746,750031,3411,Scrambled,Scrambled,,Scrambled,15557,614746,5015,Andre Drummond,Andre Drummond,Andre Drummond,C,0,20000012,Andre Drummond,614746,4587863,http://cdn.usatsimg.com/api/download/?imageID=13477213,http://cdn.usatsimg.com/api/download/?imageID=13514511,2019-10-09T17:16:12,2019-10-14T09:47:06,203083
Jared Dudley,SF,LAL,40,311,58,0.4,0.471,1,19,3,12,43,6,1620564,38,34,16,50,20,2,2,1,0,5,,36,34,201162,,2019-20,1610612747,,201162,Jared,Dudley,TRUE,20000505,Active,27,LAL,10,F,Jared,Dudley,78,237,1985-07-10T00:00:00,San Diego,California,,,Boston College,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000505.png,11,04856926-1edc-4375-a147-246c4d66b6bb,1402,2856,200141,241712,658411,1825,Scrambled,Scrambled,,Scrambled,9677,241712,4300,Jared Dudley,Jared Dudley,Jared Dudley,SF,1,20000027,Jared Dudley,241712,4587341,http://cdn.usatsimg.com/api/download/?imageID=13454453,http://cdn.usatsimg.com/api/download/?imageID=13514932,2019-10-03T12:59:28,2019-10-14T10:01:52,201162
