,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,LEAGUE_ID,MIN,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,PTS,RANK_AST,RANK_BLK,RANK_DREB,RANK_EFF,RANK_FG3A,RANK_FG3M,RANK_FG3_PCT,RANK_FGA,RANK_FGM,RANK_FG_PCT,RANK_FTA,RANK_FTM,RANK_FT_PCT,RANK_MIN,RANK_OREB,RANK_PTS,RANK_REB,RANK_STL,RANK_TOV,REB,SCHOOL_NAME,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TOV,Team_ID,id,full_name,first_name,last_name,is_active,PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,Salary,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
479,41,14.0,102.0,106,37,0.349,226,100,0.442,61,48,0.787,49,0,00,776.0,48.0,,85,29.0,203516,285,,,,,,,,,,,,,,,,,,,,150.0,,2019-20,23.0,PHI,1610612755.0,31.0,,203516,James Ennis III,James,Ennis III,True,20000776,,Active,5,ORL,11,F,SF,James,Ennis,78,215,1990-07-01T00:00:00,Ventura,California,,,Long Beach State,1882867.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000776.png,4,4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,2206.0,3481.0,200167.0,602135,749507.0,3572.0,Scrambled,Scrambled,,Scrambled,17491,602135,5220,James Ennis,James Ennis III,James Ennis III,SF,1.0,20000005,James Ennis III,602135,4587657.0,http://cdn.usatsimg.com/api/download/?imageID=13458686,http://cdn.usatsimg.com/api/download/?imageID=13514940,2019-10-09T17:16:12,2019-10-14T10:02:15,203516
480,13,6.0,36.0,33,10,0.303,68,28,0.412,17,15,0.882,12,10,00,277.0,13.0,,24,29.0,203516,81,,,,,,,,,,,,,,,,,,,,49.0,,2019-20,6.0,ORL,1610612753.0,12.0,,203516,James Ennis III,James,Ennis III,True,20000776,,Active,5,ORL,11,F,SF,James,Ennis,78,215,1990-07-01T00:00:00,Ventura,California,,,Long Beach State,1882867.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000776.png,4,4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,2206.0,3481.0,200167.0,602135,749507.0,3572.0,Scrambled,Scrambled,,Scrambled,17491,602135,5220,James Ennis,James Ennis III,James Ennis III,SF,1.0,20000005,James Ennis III,602135,4587657.0,http://cdn.usatsimg.com/api/download/?imageID=13458686,http://cdn.usatsimg.com/api/download/?imageID=13514940,2019-10-09T17:16:12,2019-10-14T10:02:15,203516
481,54,20.0,138.0,139,47,0.338,294,128,0.435,78,63,0.808,61,10,00,1054.0,61.0,,109,29.0,203516,366,,,,,,,,,,,,,,,,,,,,199.0,,2019-20,29.0,TOT,0.0,43.0,,203516,James Ennis III,James,Ennis III,True,20000776,,Active,5,ORL,11,F,SF,James,Ennis,78,215,1990-07-01T00:00:00,Ventura,California,,,Long Beach State,1882867.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000776.png,4,4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,2206.0,3481.0,200167.0,602135,749507.0,3572.0,Scrambled,Scrambled,,Scrambled,17491,602135,5220,James Ennis,James Ennis III,James Ennis III,SF,1.0,20000005,James Ennis III,602135,4587657.0,http://cdn.usatsimg.com/api/download/?imageID=13458686,http://cdn.usatsimg.com/api/download/?imageID=13514940,2019-10-09T17:16:12,2019-10-14T10:02:15,203516
483,5,6.0,27.0,1,1,1.0,28,21,0.75,11,8,0.727,14,3,00,130.0,8.0,,21,23.0,1629234,51,,,,,,,,,,,,,,,,,,,,35.0,,2019-20,2.0,SAS,1610612759.0,10.0,,1629234,Drew Eubanks,Drew,Eubanks,True,20002045,,Active,24,SA,14,C,C,Drew,Eubanks,81,245,1997-02-01T00:00:00,,,,,Oregon State,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002045.png,0,0fbb8fd5-9b9c-48a2-a355-18aba7b5d9d5,3007.0,4416.0,201165.0,883573,767971.0,,Scrambled,Scrambled,,Scrambled,97263,883573,6109,Drew Eubanks,Drew Eubanks,Drew Eubanks,C,1.0,20000024,Drew Eubanks,883573,4587062.0,http://cdn.usatsimg.com/api/download/?imageID=11977681,http://cdn.usatsimg.com/api/download/?imageID=11993937,2019-01-11T15:43:38,2019-01-14T09:58:55,1629234
484,5,6.0,27.0,1,1,1.0,28,21,0.75,11,8,0.727,14,3,00,130.0,8.0,,21,23.0,1629234,51,,,,,,,,,,,,,,,,,,,,35.0,,2019-20,2.0,SAS,1610612759.0,10.0,,1629234,Drew Eubanks,Drew,Eubanks,True,20002045,,Active,24,SA,14,C,C,Drew,Eubanks,81,245,1997-02-01T00:00:00,,,,,Oregon State,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002045.png,0,0fbb8fd5-9b9c-48a2-a355-18aba7b5d9d5,3007.0,4416.0,201165.0,883573,767971.0,,Scrambled,Scrambled,,Scrambled,97263,883573,6109,Drew Eubanks,Drew Eubanks,Drew Eubanks,C,1.0,20000024,Drew Eubanks,883573,4587062.0,http://cdn.usatsimg.com/api/download/?imageID=11977681,http://cdn.usatsimg.com/api/download/?imageID=11993937,2019-01-11T15:43:38,2019-01-14T09:58:55,1629234
486,31,12.0,32.0,38,13,0.342,133,45,0.338,29,25,0.862,27,1,00,414.0,9.0,,41,22.0,1628980,128,,,,,,,,,,,,,,,,,,,,41.0,,2019-20,11.0,GSW,1610612744.0,25.0,,1628980,Jacob Evans,Jacob,Evans,True,20002034,,Active,16,MIN,10,G,SG,Jacob,Evans,76,210,1997-06-18T00:00:00,,,,,Cincinnati,1925880.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002034.png,0,a5828e4a-7844-4e9c-ba68-6698094e7284,2948.0,4441.0,201187.0,892735,767234.0,,Scrambled,Scrambled,,Scrambled,84697,892735,6039,Jacob Evans,Jacob Evans III,Jacob Evans III,SG,1.0,20000016,Jacob Evans III,892735,4586774.0,http://cdn.usatsimg.com/api/download/?imageID=11497638,http://cdn.usatsimg.com/api/download/?imageID=11994004,2018-10-22T17:41:10,2019-01-14T10:00:31,1628980
487,0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,2,0,00,4.0,0.0,,0,22.0,1628980,0,,,,,,,,,,,,,,,,,,,,0.0,,2019-20,0.0,MIN,1610612750.0,0.0,,1628980,Jacob Evans,Jacob,Evans,True,20002034,,Active,16,MIN,10,G,SG,Jacob,Evans,76,210,1997-06-18T00:00:00,,,,,Cincinnati,1925880.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002034.png,0,a5828e4a-7844-4e9c-ba68-6698094e7284,2948.0,4441.0,201187.0,892735,767234.0,,Scrambled,Scrambled,,Scrambled,84697,892735,6039,Jacob Evans,Jacob Evans III,Jacob Evans III,SG,1.0,20000016,Jacob Evans III,892735,4586774.0,http://cdn.usatsimg.com/api/download/?imageID=11497638,http://cdn.usatsimg.com/api/download/?imageID=11994004,2018-10-22T17:41:10,2019-01-14T10:00:31,1628980
488,31,12.0,32.0,39,13,0.333,134,45,0.336,29,25,0.862,29,1,00,418.0,9.0,,41,22.0,1628980,128,,,,,,,,,,,,,,,,,,,,41.0,,2019-20,11.0,TOT,0.0,25.0,,1628980,Jacob Evans,Jacob,Evans,True,20002034,,Active,16,MIN,10,G,SG,Jacob,Evans,76,210,1997-06-18T00:00:00,,,,,Cincinnati,1925880.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002034.png,0,a5828e4a-7844-4e9c-ba68-6698094e7284,2948.0,4441.0,201187.0,892735,767234.0,,Scrambled,Scrambled,,Scrambled,84697,892735,6039,Jacob Evans,Jacob Evans III,Jacob Evans III,SG,1.0,20000016,Jacob Evans III,892735,4586774.0,http://cdn.usatsimg.com/api/download/?imageID=11497638,http://cdn.usatsimg.com/api/download/?imageID=11994004,2018-10-22T17:41:10,2019-01-14T10:00:31,1628980
489,31,12.0,32.0,38,13,0.342,133,45,0.338,29,25,0.862,27,1,00,414.0,9.0,,41,22.0,1628980,128,,,,,,,,,,,,,,,,,,,,41.0,,2019-20,11.0,GSW,1610612744.0,25.0,,1628980,Jacob Evans,Jacob,Evans,True,20002034,,Active,16,MIN,10,G,SG,Jacob,Evans,76,210,1997-06-18T00:00:00,,,,,Cincinnati,1925880.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002034.png,0,a5828e4a-7844-4e9c-ba68-6698094e7284,2948.0,4441.0,201187.0,892735,767234.0,,Scrambled,Scrambled,,Scrambled,84697,892735,6039,Jacob Evans,Jacob Evans III,Jacob Evans III,SG,1.0,20000016,Jacob Evans III,892735,4586774.0,http://cdn.usatsimg.com/api/download/?imageID=11497638,http://cdn.usatsimg.com/api/download/?imageID=11994004,2018-10-22T17:41:10,2019-01-14T10:00:31,1628980
490,0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,2,0,00,4.0,0.0,,0,22.0,1628980,0,,,,,,,,,,,,,,,,,,,,0.0,,2019-20,0.0,MIN,1610612750.0,0.0,,1628980,Jacob Evans,Jacob,Evans,True,20002034,,Active,16,MIN,10,G,SG,Jacob,Evans,76,210,1997-06-18T00:00:00,,,,,Cincinnati,1925880.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002034.png,0,a5828e4a-7844-4e9c-ba68-6698094e7284,2948.0,4441.0,201187.0,892735,767234.0,,Scrambled,Scrambled,,Scrambled,84697,892735,6039,Jacob Evans,Jacob Evans III,Jacob Evans III,SG,1.0,20000016,Jacob Evans III,892735,4586774.0,http://cdn.usatsimg.com/api/download/?imageID=11497638,http://cdn.usatsimg.com/api/download/?imageID=11994004,2018-10-22T17:41:10,2019-01-14T10:00:31,1628980
491,31,12.0,32.0,39,13,0.333,134,45,0.336,29,25,0.862,29,1,00,418.0,9.0,,41,22.0,1628980,128,,,,,,,,,,,,,,,,,,,,41.0,,2019-20,11.0,TOT,0.0,25.0,,1628980,Jacob Evans,Jacob,Evans,True,20002034,,Active,16,MIN,10,G,SG,Jacob,Evans,76,210,1997-06-18T00:00:00,,,,,Cincinnati,1925880.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002034.png,0,a5828e4a-7844-4e9c-ba68-6698094e7284,2948.0,4441.0,201187.0,892735,767234.0,,Scrambled,Scrambled,,Scrambled,84697,892735,6039,Jacob Evans,Jacob Evans III,Jacob Evans III,SG,1.0,20000016,Jacob Evans III,892735,4586774.0,http://cdn.usatsimg.com/api/download/?imageID=11497638,http://cdn.usatsimg.com/api/download/?imageID=11994004,2018-10-22T17:41:10,2019-01-14T10:00:31,1628980
493,7,2.0,9.0,6,2,0.333,23,10,0.435,2,2,1.0,11,0,00,83.0,3.0,,8,24.0,203957,24,,,,,,,,,,,,,,,,,,,,12.0,,2019-20,1.0,UTA,1610612762.0,10.0,,203957,Dante Exum,Dante,Exum,True,20000841,,Active,12,CLE,1,G,PG,Dante,Exum,77,214,1995-07-13T00:00:00,Melbourne,Australia,,,,9600000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,3,0d187d04-4cd9-44b3-9a29-408fac5b011e,2282.0,3568.0,200475.0,830636,761253.0,3704.0,Scrambled,Scrambled,2020-02-26T00:00:00,Scrambled,55055,830636,5316,Dante Exum,Danté Exum,Dante Exum,PG,1.0,20000012,Danté Exum,830636,4587867.0,http://cdn.usatsimg.com/api/download/?imageID=13477304,http://cdn.usatsimg.com/api/download/?imageID=13514659,2019-10-09T17:16:12,2019-10-14T09:51:55,203957
494,33,6.0,46.0,37,13,0.351,96,46,0.479,41,30,0.732,24,1,00,402.0,9.0,,30,24.0,203957,135,,,,,,,,,,,,,,,,,,,,55.0,,2019-20,12.0,CLE,1610612739.0,21.0,,203957,Dante Exum,Dante,Exum,True,20000841,,Active,12,CLE,1,G,PG,Dante,Exum,77,214,1995-07-13T00:00:00,Melbourne,Australia,,,,9600000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,3,0d187d04-4cd9-44b3-9a29-408fac5b011e,2282.0,3568.0,200475.0,830636,761253.0,3704.0,Scrambled,Scrambled,2020-02-26T00:00:00,Scrambled,55055,830636,5316,Dante Exum,Danté Exum,Dante Exum,PG,1.0,20000012,Danté Exum,830636,4587867.0,http://cdn.usatsimg.com/api/download/?imageID=13477304,http://cdn.usatsimg.com/api/download/?imageID=13514659,2019-10-09T17:16:12,2019-10-14T09:51:55,203957
495,40,8.0,55.0,43,15,0.349,119,56,0.471,43,32,0.744,35,1,00,486.0,12.0,,38,24.0,203957,159,,,,,,,,,,,,,,,,,,,,67.0,,2019-20,13.0,TOT,0.0,31.0,,203957,Dante Exum,Dante,Exum,True,20000841,,Active,12,CLE,1,G,PG,Dante,Exum,77,214,1995-07-13T00:00:00,Melbourne,Australia,,,,9600000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,3,0d187d04-4cd9-44b3-9a29-408fac5b011e,2282.0,3568.0,200475.0,830636,761253.0,3704.0,Scrambled,Scrambled,2020-02-26T00:00:00,Scrambled,55055,830636,5316,Dante Exum,Danté Exum,Dante Exum,PG,1.0,20000012,Danté Exum,830636,4587867.0,http://cdn.usatsimg.com/api/download/?imageID=13477304,http://cdn.usatsimg.com/api/download/?imageID=13514659,2019-10-09T17:16:12,2019-10-14T09:51:55,203957
496,7,2.0,9.0,6,2,0.333,23,10,0.435,2,2,1.0,11,0,00,83.0,3.0,,8,24.0,203957,24,,,,,,,,,,,,,,,,,,,,12.0,,2019-20,1.0,UTA,1610612762.0,10.0,,203957,Dante Exum,Dante,Exum,True,20000841,,Active,12,CLE,1,G,PG,Dante,Exum,77,214,1995-07-13T00:00:00,Melbourne,Australia,,,,9600000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,3,0d187d04-4cd9-44b3-9a29-408fac5b011e,2282.0,3568.0,200475.0,830636,761253.0,3704.0,Scrambled,Scrambled,2020-02-26T00:00:00,Scrambled,55055,830636,5316,Dante Exum,Danté Exum,Dante Exum,PG,1.0,20000012,Danté Exum,830636,4587867.0,http://cdn.usatsimg.com/api/download/?imageID=13477304,http://cdn.usatsimg.com/api/download/?imageID=13514659,2019-10-09T17:16:12,2019-10-14T09:51:55,203957
497,33,6.0,46.0,37,13,0.351,96,46,0.479,41,30,0.732,24,1,00,402.0,9.0,,30,24.0,203957,135,,,,,,,,,,,,,,,,,,,,55.0,,2019-20,12.0,CLE,1610612739.0,21.0,,203957,Dante Exum,Dante,Exum,True,20000841,,Active,12,CLE,1,G,PG,Dante,Exum,77,214,1995-07-13T00:00:00,Melbourne,Australia,,,,9600000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,3,0d187d04-4cd9-44b3-9a29-408fac5b011e,2282.0,3568.0,200475.0,830636,761253.0,3704.0,Scrambled,Scrambled,2020-02-26T00:00:00,Scrambled,55055,830636,5316,Dante Exum,Danté Exum,Dante Exum,PG,1.0,20000012,Danté Exum,830636,4587867.0,http://cdn.usatsimg.com/api/download/?imageID=13477304,http://cdn.usatsimg.com/api/download/?imageID=13514659,2019-10-09T17:16:12,2019-10-14T09:51:55,203957
498,40,8.0,55.0,43,15,0.349,119,56,0.471,43,32,0.744,35,1,00,486.0,12.0,,38,24.0,203957,159,,,,,,,,,,,,,,,,,,,,67.0,,2019-20,13.0,TOT,0.0,31.0,,203957,Dante Exum,Dante,Exum,True,20000841,,Active,12,CLE,1,G,PG,Dante,Exum,77,214,1995-07-13T00:00:00,Melbourne,Australia,,,,9600000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,3,0d187d04-4cd9-44b3-9a29-408fac5b011e,2282.0,3568.0,200475.0,830636,761253.0,3704.0,Scrambled,Scrambled,2020-02-26T00:00:00,Scrambled,55055,830636,5316,Dante Exum,Danté Exum,Dante Exum,PG,1.0,20000012,Danté Exum,830636,4587867.0,http://cdn.usatsimg.com/api/download/?imageID=13477304,http://cdn.usatsimg.com/api/download/?imageID=13514659,2019-10-09T17:16:12,2019-10-14T09:51:55,203957
500,0,2.0,11.0,0,0,0.0,12,9,0.75,3,1,0.333,6,0,00,24.0,0.0,,5,24.0,1629605,19,,,,,,,,,,,,,,,,,,,,11.0,,2019-20,0.0,BOS,1610612738.0,3.0,,1629605,Tacko Fall,Tacko,Fall,True,20002342,,Active,9,BOS,99,C,C,Tacko,Fall,89,311,,,,,,UCF,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002342.png,0,24052c17-95a8-4905-9ecf-5e8ef4ceccc4,3262.0,4855.0,201312.0,879498,767117.0,,Scrambled,Scrambled,,Scrambled,112710,879498,6268,Tacko Fall,Tacko Fall,Tacko Fall,,,20000009,Tacko Fall,879498,4588342.0,http://cdn.usatsimg.com/api/download/?imageID=13477328,http://cdn.usatsimg.com/api/download/?imageID=13514977,2019-10-09T17:16:12,2019-10-14T10:03:44,1629605
501,0,2.0,11.0,0,0,0.0,12,9,0.75,3,1,0.333,6,0,00,24.0,0.0,,5,24.0,1629605,19,,,,,,,,,,,,,,,,,,,,11.0,,2019-20,0.0,BOS,1610612738.0,3.0,,1629605,Tacko Fall,Tacko,Fall,True,20002342,,Active,9,BOS,99,C,C,Tacko,Fall,89,311,,,,,,UCF,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002342.png,0,24052c17-95a8-4905-9ecf-5e8ef4ceccc4,3262.0,4855.0,201312.0,879498,767117.0,,Scrambled,Scrambled,,Scrambled,112710,879498,6268,Tacko Fall,Tacko Fall,Tacko Fall,,,20000009,Tacko Fall,879498,4588342.0,http://cdn.usatsimg.com/api/download/?imageID=13477328,http://cdn.usatsimg.com/api/download/?imageID=13514977,2019-10-09T17:16:12,2019-10-14T10:03:44,1629605
503,75,44.0,298.0,7,1,0.143,305,189,0.62,62,36,0.581,45,43,00,1089.0,147.0,,99,28.0,202324,415,,,,,,,,,,,,,,,,,,,,445.0,,2019-20,25.0,NOP,1610612740.0,51.0,,202324,Derrick Favors,Derrick,Favors,True,20000834,,Active,23,NO,22,F,PF,Derrick,Favors,81,265,1991-07-15T00:00:00,Atlanta,Georgia,,,Georgia Tech,17650000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000834.png,8,ad354ebb-88e5-46e4-ad79-f7188ee1f6c2,1713.0,3107.0,200324.0,502808,743727.0,2910.0,Scrambled,Scrambled,,Scrambled,12351,502808,4718,Derrick Favors,Derrick Favors,Derrick Favors,C,0.0,20000023,Derrick Favors,502808,4587106.0,http://cdn.usatsimg.com/api/download/?imageID=13477295,http://cdn.usatsimg.com/api/download/?imageID=13514610,2019-10-09T17:16:12,2019-10-14T09:50:12,202324
504,75,44.0,298.0,7,1,0.143,305,189,0.62,62,36,0.581,45,43,00,1089.0,147.0,,99,28.0,202324,415,,,,,,,,,,,,,,,,,,,,445.0,,2019-20,25.0,NOP,1610612740.0,51.0,,202324,Derrick Favors,Derrick,Favors,True,20000834,,Active,23,NO,22,F,PF,Derrick,Favors,81,265,1991-07-15T00:00:00,Atlanta,Georgia,,,Georgia Tech,17650000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000834.png,8,ad354ebb-88e5-46e4-ad79-f7188ee1f6c2,1713.0,3107.0,200324.0,502808,743727.0,2910.0,Scrambled,Scrambled,,Scrambled,12351,502808,4718,Derrick Favors,Derrick Favors,Derrick Favors,C,0.0,20000023,Derrick Favors,502808,4587106.0,http://cdn.usatsimg.com/api/download/?imageID=13477295,http://cdn.usatsimg.com/api/download/?imageID=13514610,2019-10-09T17:16:12,2019-10-14T09:50:12,202324
506,16,2.0,47.0,2,0,0.0,54,34,0.63,23,18,0.783,22,0,00,386.0,55.0,,34,27.0,1626245,86,,,,,,,,,,,,,,,,,,,,102.0,,2019-20,10.0,CHI,1610612741.0,18.0,,1626245,Cristiano Felicio,Cristiano,Felicio,True,20001419,,Active,11,CHI,6,C,C,Cristiano,Da Silva Felicio,82,270,1992-07-07T00:00:00,Pouso Alegre,Brazil,,,,8156500.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001419.png,3,3f64e9a6-6e1e-499b-aec8-764c99f634b2,2537.0,3651.0,200660.0,839018,766553.0,,Scrambled,Scrambled,,Scrambled,63478,839018,5522,Cristiano Felicio,Cristiano Felicio,Cristiano Felicio,C,1.0,20000011,Cristiano Felicio,839018,4587976.0,http://cdn.usatsimg.com/api/download/?imageID=13477205,http://cdn.usatsimg.com/api/download/?imageID=13514530,2019-10-09T17:16:12,2019-10-14T09:47:42,1626245
507,16,2.0,47.0,2,0,0.0,54,34,0.63,23,18,0.783,22,0,00,386.0,55.0,,34,27.0,1626245,86,,,,,,,,,,,,,,,,,,,,102.0,,2019-20,10.0,CHI,1610612741.0,18.0,,1626245,Cristiano Felicio,Cristiano,Felicio,True,20001419,,Active,11,CHI,6,C,C,Cristiano,Da Silva Felicio,82,270,1992-07-07T00:00:00,Pouso Alegre,Brazil,,,,8156500.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001419.png,3,3f64e9a6-6e1e-499b-aec8-764c99f634b2,2537.0,3651.0,200660.0,839018,766553.0,,Scrambled,Scrambled,,Scrambled,63478,839018,5522,Cristiano Felicio,Cristiano Felicio,Cristiano Felicio,C,1.0,20000011,Cristiano Felicio,839018,4587976.0,http://cdn.usatsimg.com/api/download/?imageID=13477205,http://cdn.usatsimg.com/api/download/?imageID=13514530,2019-10-09T17:16:12,2019-10-14T09:47:42,1626245
509,45,16.0,50.0,155,46,0.297,199,74,0.372,19,15,0.789,50,37,00,1170.0,23.0,,144,21.0,1628390,209,,,,,,,,,,,,,,,,,,,,73.0,,2019-20,26.0,OKC,1610612760.0,30.0,,1628390,Terrance Ferguson,Terrance,Ferguson,True,20001843,,Active,18,OKC,23,G,SG,Terrance,Ferguson,78,190,1998-05-17T00:00:00,,,,,,2475840.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001843.png,1,c68679e2-2631-43b4-96b2-4287d6a0c45d,2793.0,4131.0,200959.0,1057002,779953.0,,Scrambled,Scrambled,,Scrambled,80820,1057002,5834,Terrance Ferguson,Terrance Ferguson,Terrance Ferguson,SG,1.0,20000018,Terrance Ferguson,1057002,4586891.0,http://cdn.usatsimg.com/api/download/?imageID=13477259,http://cdn.usatsimg.com/api/download/?imageID=13514566,2019-10-09T17:16:12,2019-10-14T09:48:55,1628390
510,45,16.0,50.0,155,46,0.297,199,74,0.372,19,15,0.789,50,37,00,1170.0,23.0,,144,21.0,1628390,209,,,,,,,,,,,,,,,,,,,,73.0,,2019-20,26.0,OKC,1610612760.0,30.0,,1628390,Terrance Ferguson,Terrance,Ferguson,True,20001843,,Active,18,OKC,23,G,SG,Terrance,Ferguson,78,190,1998-05-17T00:00:00,,,,,,2475840.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001843.png,1,c68679e2-2631-43b4-96b2-4287d6a0c45d,2793.0,4131.0,200959.0,1057002,779953.0,,Scrambled,Scrambled,,Scrambled,80820,1057002,5834,Terrance Ferguson,Terrance Ferguson,Terrance Ferguson,SG,1.0,20000018,Terrance Ferguson,1057002,4586891.0,http://cdn.usatsimg.com/api/download/?imageID=13477259,http://cdn.usatsimg.com/api/download/?imageID=13514566,2019-10-09T17:16:12,2019-10-14T09:48:55,1628390
512,49,17.0,131.0,37,5,0.135,199,103,0.518,51,29,0.569,56,13,00,713.0,67.0,,107,21.0,1628981,240,,,,,,,,,,,,,,,,,,,,198.0,,2019-20,18.0,ATL,1610612737.0,42.0,,1628981,Bruno Fernando,Bruno,Fernando,True,20002306,,Active,3,ATL,24,F,PF,Bruno,Fernando,81,240,,,,,,Maryland,1400000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002306.png,0,2ef47392-9f85-47e7-a844-b5d97cf412c9,3143.0,4799.0,201231.0,1076674,780402.0,,Scrambled,Scrambled,,Scrambled,110329,1076674,6222,Bruno Fernando,Bruno Fernando,Bruno Fernando,SF,1.0,20000003,Bruno Fernando,1076674,4587598.0,http://cdn.usatsimg.com/api/download/?imageID=13458744,http://cdn.usatsimg.com/api/download/?imageID=13515128,2019-10-09T17:16:12,2019-10-14T10:09:28,1628981
513,49,17.0,131.0,37,5,0.135,199,103,0.518,51,29,0.569,56,13,00,713.0,67.0,,107,21.0,1628981,240,,,,,,,,,,,,,,,,,,,,198.0,,2019-20,18.0,ATL,1610612737.0,42.0,,1628981,Bruno Fernando,Bruno,Fernando,True,20002306,,Active,3,ATL,24,F,PF,Bruno,Fernando,81,240,,,,,,Maryland,1400000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002306.png,0,2ef47392-9f85-47e7-a844-b5d97cf412c9,3143.0,4799.0,201231.0,1076674,780402.0,,Scrambled,Scrambled,,Scrambled,110329,1076674,6222,Bruno Fernando,Bruno Fernando,Bruno Fernando,SF,1.0,20000003,Bruno Fernando,1076674,4587598.0,http://cdn.usatsimg.com/api/download/?imageID=13458744,http://cdn.usatsimg.com/api/download/?imageID=13515128,2019-10-09T17:16:12,2019-10-14T10:09:28,1628981
515,59,4.0,42.0,69,19,0.275,169,67,0.396,37,32,0.865,44,0,00,484.0,6.0,,31,26.0,1627812,185,,,,,,,,,,,,,,,,,,,,48.0,,2019-20,14.0,SAC,1610612758.0,25.0,,1627812,Yogi Ferrell,Yogi,Ferrell,True,20001732,,Active,30,SAC,3,G,PG,Yogi,Ferrell,72,178,1993-05-09T00:00:00,Greenfield,Indiana,,,Indiana,3150000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001732.png,2,8834061f-7541-4ed3-9802-cc60c4435add,2627.0,3924.0,200900.0,698635,751264.0,,Scrambled,Scrambled,,Scrambled,23772,698635,5720,Yogi Ferrell,Yogi Ferrell,Yogi Ferrell,SG,1.0,20000030,Yogi Ferrell,698635,4587227.0,http://cdn.usatsimg.com/api/download/?imageID=13714931,http://cdn.usatsimg.com/api/download/?imageID=13714923,2019-11-26T10:26:07,2019-11-26T10:25:53,1627812
